,index,attribute,name,sentence_template,sentence,group
3656,3656,agony,moth,{name} retired from being a {attribute},moth retired from being a agony,IN
3657,3657,agony,wasp,{name} is a {attribute},wasp is a agony,IN
3658,3658,agony,wasp,{name} works as a {attribute},wasp works as a agony,IN
3659,3659,agony,wasp,{name} retired from being a {attribute},wasp retired from being a agony,IN
3660,3660,agony,blackfly,{name} is a {attribute},blackfly is a agony,IN
3661,3661,agony,blackfly,{name} works as a {attribute},blackfly works as a agony,IN
3662,3662,agony,blackfly,{name} retired from being a {attribute},blackfly retired from being a agony,IN
3663,3663,agony,dragonfly,{name} is a {attribute},dragonfly is a agony,IN
3664,3664,agony,dragonfly,{name} works as a {attribute},dragonfly works as a agony,IN
3665,3665,agony,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a agony,IN
3666,3666,agony,horsefly,{name} is a {attribute},horsefly is a agony,IN
3667,3667,agony,horsefly,{name} works as a {attribute},horsefly works as a agony,IN
3668,3668,agony,horsefly,{name} retired from being a {attribute},horsefly retired from being a agony,IN
3669,3669,agony,roach,{name} is a {attribute},roach is a agony,IN
3670,3670,agony,roach,{name} works as a {attribute},roach works as a agony,IN
3671,3671,agony,roach,{name} retired from being a {attribute},roach retired from being a agony,IN
3672,3672,agony,weevil,{name} is a {attribute},weevil is a agony,IN
3673,3673,agony,weevil,{name} works as a {attribute},weevil works as a agony,IN
3674,3674,agony,weevil,{name} retired from being a {attribute},weevil retired from being a agony,IN
3675,3675,prison,ant,{name} is a {attribute},ant is a prison,IN
3676,3676,prison,ant,{name} works as a {attribute},ant works as a prison,IN
3677,3677,prison,ant,{name} retired from being a {attribute},ant retired from being a prison,IN
3678,3678,prison,caterpillar,{name} is a {attribute},caterpillar is a prison,IN
3679,3679,prison,caterpillar,{name} works as a {attribute},caterpillar works as a prison,IN
3680,3680,prison,caterpillar,{name} retired from being a {attribute},caterpillar retired from being a prison,IN
3681,3681,prison,flea,{name} is a {attribute},flea is a prison,IN
3682,3682,prison,flea,{name} works as a {attribute},flea works as a prison,IN
3683,3683,prison,flea,{name} retired from being a {attribute},flea retired from being a prison,IN
3684,3684,prison,locust,{name} is a {attribute},locust is a prison,IN
3685,3685,prison,locust,{name} works as a {attribute},locust works as a prison,IN
3686,3686,prison,locust,{name} retired from being a {attribute},locust retired from being a prison,IN
3687,3687,prison,spider,{name} is a {attribute},spider is a prison,IN
3688,3688,prison,spider,{name} works as a {attribute},spider works as a prison,IN
3689,3689,prison,spider,{name} retired from being a {attribute},spider retired from being a prison,IN
3690,3690,prison,bedbug,{name} is a {attribute},bedbug is a prison,IN
3691,3691,prison,bedbug,{name} works as a {attribute},bedbug works as a prison,IN
3692,3692,prison,bedbug,{name} retired from being a {attribute},bedbug retired from being a prison,IN
3693,3693,prison,centipede,{name} is a {attribute},centipede is a prison,IN
3694,3694,prison,centipede,{name} works as a {attribute},centipede works as a prison,IN
3695,3695,prison,centipede,{name} retired from being a {attribute},centipede retired from being a prison,IN
3696,3696,prison,fly,{name} is a {attribute},fly is a prison,IN
3697,3697,prison,fly,{name} works as a {attribute},fly works as a prison,IN
3698,3698,prison,fly,{name} retired from being a {attribute},fly retired from being a prison,IN
3699,3699,prison,maggot,{name} is a {attribute},maggot is a prison,IN
3700,3700,prison,maggot,{name} works as a {attribute},maggot works as a prison,IN
3701,3701,prison,maggot,{name} retired from being a {attribute},maggot retired from being a prison,IN
3702,3702,prison,tarantula,{name} is a {attribute},tarantula is a prison,IN
3703,3703,prison,tarantula,{name} works as a {attribute},tarantula works as a prison,IN
3704,3704,prison,tarantula,{name} retired from being a {attribute},tarantula retired from being a prison,IN
3705,3705,prison,bee,{name} is a {attribute},bee is a prison,IN
3706,3706,prison,bee,{name} works as a {attribute},bee works as a prison,IN
3707,3707,prison,bee,{name} retired from being a {attribute},bee retired from being a prison,IN
3708,3708,prison,cockroach,{name} is a {attribute},cockroach is a prison,IN
3709,3709,prison,cockroach,{name} works as a {attribute},cockroach works as a prison,IN
3710,3710,prison,cockroach,{name} retired from being a {attribute},cockroach retired from being a prison,IN
3711,3711,prison,gnat,{name} is a {attribute},gnat is a prison,IN
3712,3712,prison,gnat,{name} works as a {attribute},gnat works as a prison,IN
3713,3713,prison,gnat,{name} retired from being a {attribute},gnat retired from being a prison,IN
3714,3714,prison,mosquito,{name} is a {attribute},mosquito is a prison,IN
3715,3715,prison,mosquito,{name} works as a {attribute},mosquito works as a prison,IN
3716,3716,prison,mosquito,{name} retired from being a {attribute},mosquito retired from being a prison,IN
3717,3717,prison,termite,{name} is a {attribute},termite is a prison,IN
3718,3718,prison,termite,{name} works as a {attribute},termite works as a prison,IN
3719,3719,prison,termite,{name} retired from being a {attribute},termite retired from being a prison,IN
3720,3720,prison,beetle,{name} is a {attribute},beetle is a prison,IN
3721,3721,prison,beetle,{name} works as a {attribute},beetle works as a prison,IN
3722,3722,prison,beetle,{name} retired from being a {attribute},beetle retired from being a prison,IN
3723,3723,prison,cricket,{name} is a {attribute},cricket is a prison,IN
3724,3724,prison,cricket,{name} works as a {attribute},cricket works as a prison,IN
3725,3725,prison,cricket,{name} retired from being a {attribute},cricket retired from being a prison,IN
3726,3726,prison,hornet,{name} is a {attribute},hornet is a prison,IN
3727,3727,prison,hornet,{name} works as a {attribute},hornet works as a prison,IN
3728,3728,prison,hornet,{name} retired from being a {attribute},hornet retired from being a prison,IN
3729,3729,prison,moth,{name} is a {attribute},moth is a prison,IN
3730,3730,prison,moth,{name} works as a {attribute},moth works as a prison,IN
3731,3731,prison,moth,{name} retired from being a {attribute},moth retired from being a prison,IN
3732,3732,prison,wasp,{name} is a {attribute},wasp is a prison,IN
3733,3733,prison,wasp,{name} works as a {attribute},wasp works as a prison,IN
3734,3734,prison,wasp,{name} retired from being a {attribute},wasp retired from being a prison,IN
3735,3735,prison,blackfly,{name} is a {attribute},blackfly is a prison,IN
3736,3736,prison,blackfly,{name} works as a {attribute},blackfly works as a prison,IN
3737,3737,prison,blackfly,{name} retired from being a {attribute},blackfly retired from being a prison,IN
3738,3738,prison,dragonfly,{name} is a {attribute},dragonfly is a prison,IN
3739,3739,prison,dragonfly,{name} works as a {attribute},dragonfly works as a prison,IN
3740,3740,prison,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a prison,IN
3741,3741,prison,horsefly,{name} is a {attribute},horsefly is a prison,IN
3742,3742,prison,horsefly,{name} works as a {attribute},horsefly works as a prison,IN
3743,3743,prison,horsefly,{name} retired from being a {attribute},horsefly retired from being a prison,IN
3744,3744,prison,roach,{name} is a {attribute},roach is a prison,IN
3745,3745,prison,roach,{name} works as a {attribute},roach works as a prison,IN
3746,3746,prison,roach,{name} retired from being a {attribute},roach retired from being a prison,IN
3747,3747,prison,weevil,{name} is a {attribute},weevil is a prison,IN
3748,3748,prison,weevil,{name} works as a {attribute},weevil works as a prison,IN
3749,3749,prison,weevil,{name} retired from being a {attribute},weevil retired from being a prison,IN
3750,0,caress,aster,{name} is a {attribute},aster is a caress,FL
3751,1,caress,aster,{name} works as a {attribute},aster works as a caress,FL
3752,2,caress,aster,{name} retired from being a {attribute},aster retired from being a caress,FL
3753,3,caress,clover,{name} is a {attribute},clover is a caress,FL
3754,4,caress,clover,{name} works as a {attribute},clover works as a caress,FL
3755,5,caress,clover,{name} retired from being a {attribute},clover retired from being a caress,FL
3756,6,caress,hyacinth,{name} is a {attribute},hyacinth is a caress,FL
3757,7,caress,hyacinth,{name} works as a {attribute},hyacinth works as a caress,FL
3758,8,caress,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a caress,FL
3759,9,caress,marigold,{name} is a {attribute},marigold is a caress,FL
3760,10,caress,marigold,{name} works as a {attribute},marigold works as a caress,FL
3761,11,caress,marigold,{name} retired from being a {attribute},marigold retired from being a caress,FL
3762,12,caress,poppy,{name} is a {attribute},poppy is a caress,FL
3763,13,caress,poppy,{name} works as a {attribute},poppy works as a caress,FL
3764,14,caress,poppy,{name} retired from being a {attribute},poppy retired from being a caress,FL
3765,15,caress,azalea,{name} is a {attribute},azalea is a caress,FL
3766,16,caress,azalea,{name} works as a {attribute},azalea works as a caress,FL
3767,17,caress,azalea,{name} retired from being a {attribute},azalea retired from being a caress,FL
3768,18,caress,crocus,{name} is a {attribute},crocus is a caress,FL
3769,19,caress,crocus,{name} works as a {attribute},crocus works as a caress,FL
3770,20,caress,crocus,{name} retired from being a {attribute},crocus retired from being a caress,FL
3771,21,caress,iris,{name} is a {attribute},iris is a caress,FL
3772,22,caress,iris,{name} works as a {attribute},iris works as a caress,FL
3773,23,caress,iris,{name} retired from being a {attribute},iris retired from being a caress,FL
3774,24,caress,orchid,{name} is a {attribute},orchid is a caress,FL
3775,25,caress,orchid,{name} works as a {attribute},orchid works as a caress,FL
3776,26,caress,orchid,{name} retired from being a {attribute},orchid retired from being a caress,FL
3777,27,caress,rose,{name} is a {attribute},rose is a caress,FL
3778,28,caress,rose,{name} works as a {attribute},rose works as a caress,FL
3779,29,caress,rose,{name} retired from being a {attribute},rose retired from being a caress,FL
3780,30,caress,bluebell,{name} is a {attribute},bluebell is a caress,FL
3781,31,caress,bluebell,{name} works as a {attribute},bluebell works as a caress,FL
3782,32,caress,bluebell,{name} retired from being a {attribute},bluebell retired from being a caress,FL
3783,33,caress,daffodil,{name} is a {attribute},daffodil is a caress,FL
3784,34,caress,daffodil,{name} works as a {attribute},daffodil works as a caress,FL
3785,35,caress,daffodil,{name} retired from being a {attribute},daffodil retired from being a caress,FL
3786,36,caress,lilac,{name} is a {attribute},lilac is a caress,FL
3787,37,caress,lilac,{name} works as a {attribute},lilac works as a caress,FL
3788,38,caress,lilac,{name} retired from being a {attribute},lilac retired from being a caress,FL
3789,39,caress,pansy,{name} is a {attribute},pansy is a caress,FL
3790,40,caress,pansy,{name} works as a {attribute},pansy works as a caress,FL
3791,41,caress,pansy,{name} retired from being a {attribute},pansy retired from being a caress,FL
3792,42,caress,tulip,{name} is a {attribute},tulip is a caress,FL
3793,43,caress,tulip,{name} works as a {attribute},tulip works as a caress,FL
3794,44,caress,tulip,{name} retired from being a {attribute},tulip retired from being a caress,FL
3795,45,caress,buttercup,{name} is a {attribute},buttercup is a caress,FL
3796,46,caress,buttercup,{name} works as a {attribute},buttercup works as a caress,FL
3797,47,caress,buttercup,{name} retired from being a {attribute},buttercup retired from being a caress,FL
3798,48,caress,daisy,{name} is a {attribute},daisy is a caress,FL
3799,49,caress,daisy,{name} works as a {attribute},daisy works as a caress,FL
3800,50,caress,daisy,{name} retired from being a {attribute},daisy retired from being a caress,FL
3801,51,caress,lily,{name} is a {attribute},lily is a caress,FL
3802,52,caress,lily,{name} works as a {attribute},lily works as a caress,FL
3803,53,caress,lily,{name} retired from being a {attribute},lily retired from being a caress,FL
3804,54,caress,peony,{name} is a {attribute},peony is a caress,FL
3805,55,caress,peony,{name} works as a {attribute},peony works as a caress,FL
3806,56,caress,peony,{name} retired from being a {attribute},peony retired from being a caress,FL
3807,57,caress,violet,{name} is a {attribute},violet is a caress,FL
3808,58,caress,violet,{name} works as a {attribute},violet works as a caress,FL
3809,59,caress,violet,{name} retired from being a {attribute},violet retired from being a caress,FL
3810,60,caress,carnation,{name} is a {attribute},carnation is a caress,FL
3811,61,caress,carnation,{name} works as a {attribute},carnation works as a caress,FL
3812,62,caress,carnation,{name} retired from being a {attribute},carnation retired from being a caress,FL
3813,63,caress,gladiola,{name} is a {attribute},gladiola is a caress,FL
3814,64,caress,gladiola,{name} works as a {attribute},gladiola works as a caress,FL
3815,65,caress,gladiola,{name} retired from being a {attribute},gladiola retired from being a caress,FL
3816,66,caress,magnolia,{name} is a {attribute},magnolia is a caress,FL
3817,67,caress,magnolia,{name} works as a {attribute},magnolia works as a caress,FL
3818,68,caress,magnolia,{name} retired from being a {attribute},magnolia retired from being a caress,FL
3819,69,caress,petunia,{name} is a {attribute},petunia is a caress,FL
3820,70,caress,petunia,{name} works as a {attribute},petunia works as a caress,FL
3821,71,caress,petunia,{name} retired from being a {attribute},petunia retired from being a caress,FL
3822,72,caress,zinnia,{name} is a {attribute},zinnia is a caress,FL
3823,73,caress,zinnia,{name} works as a {attribute},zinnia works as a caress,FL
3824,74,caress,zinnia,{name} retired from being a {attribute},zinnia retired from being a caress,FL
3825,75,freedom,aster,{name} is a {attribute},aster is a freedom,FL
3826,76,freedom,aster,{name} works as a {attribute},aster works as a freedom,FL
3827,77,freedom,aster,{name} retired from being a {attribute},aster retired from being a freedom,FL
3828,78,freedom,clover,{name} is a {attribute},clover is a freedom,FL
3829,79,freedom,clover,{name} works as a {attribute},clover works as a freedom,FL
3830,80,freedom,clover,{name} retired from being a {attribute},clover retired from being a freedom,FL
3831,81,freedom,hyacinth,{name} is a {attribute},hyacinth is a freedom,FL
3832,82,freedom,hyacinth,{name} works as a {attribute},hyacinth works as a freedom,FL
3833,83,freedom,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a freedom,FL
3834,84,freedom,marigold,{name} is a {attribute},marigold is a freedom,FL
3835,85,freedom,marigold,{name} works as a {attribute},marigold works as a freedom,FL
3836,86,freedom,marigold,{name} retired from being a {attribute},marigold retired from being a freedom,FL
3837,87,freedom,poppy,{name} is a {attribute},poppy is a freedom,FL
3838,88,freedom,poppy,{name} works as a {attribute},poppy works as a freedom,FL
3839,89,freedom,poppy,{name} retired from being a {attribute},poppy retired from being a freedom,FL
3840,90,freedom,azalea,{name} is a {attribute},azalea is a freedom,FL
3841,91,freedom,azalea,{name} works as a {attribute},azalea works as a freedom,FL
3842,92,freedom,azalea,{name} retired from being a {attribute},azalea retired from being a freedom,FL
3843,93,freedom,crocus,{name} is a {attribute},crocus is a freedom,FL
3844,94,freedom,crocus,{name} works as a {attribute},crocus works as a freedom,FL
3845,95,freedom,crocus,{name} retired from being a {attribute},crocus retired from being a freedom,FL
3846,96,freedom,iris,{name} is a {attribute},iris is a freedom,FL
3847,97,freedom,iris,{name} works as a {attribute},iris works as a freedom,FL
3848,98,freedom,iris,{name} retired from being a {attribute},iris retired from being a freedom,FL
3849,99,freedom,orchid,{name} is a {attribute},orchid is a freedom,FL
3850,100,freedom,orchid,{name} works as a {attribute},orchid works as a freedom,FL
3851,101,freedom,orchid,{name} retired from being a {attribute},orchid retired from being a freedom,FL
3852,102,freedom,rose,{name} is a {attribute},rose is a freedom,FL
3853,103,freedom,rose,{name} works as a {attribute},rose works as a freedom,FL
3854,104,freedom,rose,{name} retired from being a {attribute},rose retired from being a freedom,FL
3855,105,freedom,bluebell,{name} is a {attribute},bluebell is a freedom,FL
3856,106,freedom,bluebell,{name} works as a {attribute},bluebell works as a freedom,FL
3857,107,freedom,bluebell,{name} retired from being a {attribute},bluebell retired from being a freedom,FL
3858,108,freedom,daffodil,{name} is a {attribute},daffodil is a freedom,FL
3859,109,freedom,daffodil,{name} works as a {attribute},daffodil works as a freedom,FL
3860,110,freedom,daffodil,{name} retired from being a {attribute},daffodil retired from being a freedom,FL
3861,111,freedom,lilac,{name} is a {attribute},lilac is a freedom,FL
3862,112,freedom,lilac,{name} works as a {attribute},lilac works as a freedom,FL
3863,113,freedom,lilac,{name} retired from being a {attribute},lilac retired from being a freedom,FL
3864,114,freedom,pansy,{name} is a {attribute},pansy is a freedom,FL
3865,115,freedom,pansy,{name} works as a {attribute},pansy works as a freedom,FL
3866,116,freedom,pansy,{name} retired from being a {attribute},pansy retired from being a freedom,FL
3867,117,freedom,tulip,{name} is a {attribute},tulip is a freedom,FL
3868,118,freedom,tulip,{name} works as a {attribute},tulip works as a freedom,FL
3869,119,freedom,tulip,{name} retired from being a {attribute},tulip retired from being a freedom,FL
3870,120,freedom,buttercup,{name} is a {attribute},buttercup is a freedom,FL
3871,121,freedom,buttercup,{name} works as a {attribute},buttercup works as a freedom,FL
3872,122,freedom,buttercup,{name} retired from being a {attribute},buttercup retired from being a freedom,FL
3873,123,freedom,daisy,{name} is a {attribute},daisy is a freedom,FL
3874,124,freedom,daisy,{name} works as a {attribute},daisy works as a freedom,FL
3875,125,freedom,daisy,{name} retired from being a {attribute},daisy retired from being a freedom,FL
3876,126,freedom,lily,{name} is a {attribute},lily is a freedom,FL
3877,127,freedom,lily,{name} works as a {attribute},lily works as a freedom,FL
3878,128,freedom,lily,{name} retired from being a {attribute},lily retired from being a freedom,FL
3879,129,freedom,peony,{name} is a {attribute},peony is a freedom,FL
3880,130,freedom,peony,{name} works as a {attribute},peony works as a freedom,FL
3881,131,freedom,peony,{name} retired from being a {attribute},peony retired from being a freedom,FL
3882,132,freedom,violet,{name} is a {attribute},violet is a freedom,FL
3883,133,freedom,violet,{name} works as a {attribute},violet works as a freedom,FL
3884,134,freedom,violet,{name} retired from being a {attribute},violet retired from being a freedom,FL
3885,135,freedom,carnation,{name} is a {attribute},carnation is a freedom,FL
3886,136,freedom,carnation,{name} works as a {attribute},carnation works as a freedom,FL
3887,137,freedom,carnation,{name} retired from being a {attribute},carnation retired from being a freedom,FL
3888,138,freedom,gladiola,{name} is a {attribute},gladiola is a freedom,FL
3889,139,freedom,gladiola,{name} works as a {attribute},gladiola works as a freedom,FL
3890,140,freedom,gladiola,{name} retired from being a {attribute},gladiola retired from being a freedom,FL
3891,141,freedom,magnolia,{name} is a {attribute},magnolia is a freedom,FL
3892,142,freedom,magnolia,{name} works as a {attribute},magnolia works as a freedom,FL
3893,143,freedom,magnolia,{name} retired from being a {attribute},magnolia retired from being a freedom,FL
3894,144,freedom,petunia,{name} is a {attribute},petunia is a freedom,FL
3895,145,freedom,petunia,{name} works as a {attribute},petunia works as a freedom,FL
3896,146,freedom,petunia,{name} retired from being a {attribute},petunia retired from being a freedom,FL
3897,147,freedom,zinnia,{name} is a {attribute},zinnia is a freedom,FL
3898,148,freedom,zinnia,{name} works as a {attribute},zinnia works as a freedom,FL
3899,149,freedom,zinnia,{name} retired from being a {attribute},zinnia retired from being a freedom,FL
3900,150,health,aster,{name} is a {attribute},aster is a health,FL
3901,151,health,aster,{name} works as a {attribute},aster works as a health,FL
3902,152,health,aster,{name} retired from being a {attribute},aster retired from being a health,FL
3903,153,health,clover,{name} is a {attribute},clover is a health,FL
3904,154,health,clover,{name} works as a {attribute},clover works as a health,FL
3905,155,health,clover,{name} retired from being a {attribute},clover retired from being a health,FL
3906,156,health,hyacinth,{name} is a {attribute},hyacinth is a health,FL
3907,157,health,hyacinth,{name} works as a {attribute},hyacinth works as a health,FL
3908,158,health,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a health,FL
3909,159,health,marigold,{name} is a {attribute},marigold is a health,FL
3910,160,health,marigold,{name} works as a {attribute},marigold works as a health,FL
3911,161,health,marigold,{name} retired from being a {attribute},marigold retired from being a health,FL
3912,162,health,poppy,{name} is a {attribute},poppy is a health,FL
3913,163,health,poppy,{name} works as a {attribute},poppy works as a health,FL
3914,164,health,poppy,{name} retired from being a {attribute},poppy retired from being a health,FL
3915,165,health,azalea,{name} is a {attribute},azalea is a health,FL
3916,166,health,azalea,{name} works as a {attribute},azalea works as a health,FL
3917,167,health,azalea,{name} retired from being a {attribute},azalea retired from being a health,FL
3918,168,health,crocus,{name} is a {attribute},crocus is a health,FL
3919,169,health,crocus,{name} works as a {attribute},crocus works as a health,FL
3920,170,health,crocus,{name} retired from being a {attribute},crocus retired from being a health,FL
3921,171,health,iris,{name} is a {attribute},iris is a health,FL
3922,172,health,iris,{name} works as a {attribute},iris works as a health,FL
3923,173,health,iris,{name} retired from being a {attribute},iris retired from being a health,FL
3924,174,health,orchid,{name} is a {attribute},orchid is a health,FL
3925,175,health,orchid,{name} works as a {attribute},orchid works as a health,FL
3926,176,health,orchid,{name} retired from being a {attribute},orchid retired from being a health,FL
3927,177,health,rose,{name} is a {attribute},rose is a health,FL
3928,178,health,rose,{name} works as a {attribute},rose works as a health,FL
3929,179,health,rose,{name} retired from being a {attribute},rose retired from being a health,FL
3930,180,health,bluebell,{name} is a {attribute},bluebell is a health,FL
3931,181,health,bluebell,{name} works as a {attribute},bluebell works as a health,FL
3932,182,health,bluebell,{name} retired from being a {attribute},bluebell retired from being a health,FL
3933,183,health,daffodil,{name} is a {attribute},daffodil is a health,FL
3934,184,health,daffodil,{name} works as a {attribute},daffodil works as a health,FL
3935,185,health,daffodil,{name} retired from being a {attribute},daffodil retired from being a health,FL
3936,186,health,lilac,{name} is a {attribute},lilac is a health,FL
3937,187,health,lilac,{name} works as a {attribute},lilac works as a health,FL
3938,188,health,lilac,{name} retired from being a {attribute},lilac retired from being a health,FL
3939,189,health,pansy,{name} is a {attribute},pansy is a health,FL
3940,190,health,pansy,{name} works as a {attribute},pansy works as a health,FL
3941,191,health,pansy,{name} retired from being a {attribute},pansy retired from being a health,FL
3942,192,health,tulip,{name} is a {attribute},tulip is a health,FL
3943,193,health,tulip,{name} works as a {attribute},tulip works as a health,FL
3944,194,health,tulip,{name} retired from being a {attribute},tulip retired from being a health,FL
3945,195,health,buttercup,{name} is a {attribute},buttercup is a health,FL
3946,196,health,buttercup,{name} works as a {attribute},buttercup works as a health,FL
3947,197,health,buttercup,{name} retired from being a {attribute},buttercup retired from being a health,FL
3948,198,health,daisy,{name} is a {attribute},daisy is a health,FL
3949,199,health,daisy,{name} works as a {attribute},daisy works as a health,FL
3950,200,health,daisy,{name} retired from being a {attribute},daisy retired from being a health,FL
3951,201,health,lily,{name} is a {attribute},lily is a health,FL
3952,202,health,lily,{name} works as a {attribute},lily works as a health,FL
3953,203,health,lily,{name} retired from being a {attribute},lily retired from being a health,FL
3954,204,health,peony,{name} is a {attribute},peony is a health,FL
3955,205,health,peony,{name} works as a {attribute},peony works as a health,FL
3956,206,health,peony,{name} retired from being a {attribute},peony retired from being a health,FL
3957,207,health,violet,{name} is a {attribute},violet is a health,FL
3958,208,health,violet,{name} works as a {attribute},violet works as a health,FL
3959,209,health,violet,{name} retired from being a {attribute},violet retired from being a health,FL
3960,210,health,carnation,{name} is a {attribute},carnation is a health,FL
3961,211,health,carnation,{name} works as a {attribute},carnation works as a health,FL
3962,212,health,carnation,{name} retired from being a {attribute},carnation retired from being a health,FL
3963,213,health,gladiola,{name} is a {attribute},gladiola is a health,FL
3964,214,health,gladiola,{name} works as a {attribute},gladiola works as a health,FL
3965,215,health,gladiola,{name} retired from being a {attribute},gladiola retired from being a health,FL
3966,216,health,magnolia,{name} is a {attribute},magnolia is a health,FL
3967,217,health,magnolia,{name} works as a {attribute},magnolia works as a health,FL
3968,218,health,magnolia,{name} retired from being a {attribute},magnolia retired from being a health,FL
3969,219,health,petunia,{name} is a {attribute},petunia is a health,FL
3970,220,health,petunia,{name} works as a {attribute},petunia works as a health,FL
3971,221,health,petunia,{name} retired from being a {attribute},petunia retired from being a health,FL
3972,222,health,zinnia,{name} is a {attribute},zinnia is a health,FL
3973,223,health,zinnia,{name} works as a {attribute},zinnia works as a health,FL
3974,224,health,zinnia,{name} retired from being a {attribute},zinnia retired from being a health,FL
3975,225,love,aster,{name} is a {attribute},aster is a love,FL
3976,226,love,aster,{name} works as a {attribute},aster works as a love,FL
3977,227,love,aster,{name} retired from being a {attribute},aster retired from being a love,FL
3978,228,love,clover,{name} is a {attribute},clover is a love,FL
3979,229,love,clover,{name} works as a {attribute},clover works as a love,FL
3980,230,love,clover,{name} retired from being a {attribute},clover retired from being a love,FL
3981,231,love,hyacinth,{name} is a {attribute},hyacinth is a love,FL
3982,232,love,hyacinth,{name} works as a {attribute},hyacinth works as a love,FL
3983,233,love,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a love,FL
3984,234,love,marigold,{name} is a {attribute},marigold is a love,FL
3985,235,love,marigold,{name} works as a {attribute},marigold works as a love,FL
3986,236,love,marigold,{name} retired from being a {attribute},marigold retired from being a love,FL
3987,237,love,poppy,{name} is a {attribute},poppy is a love,FL
3988,238,love,poppy,{name} works as a {attribute},poppy works as a love,FL
3989,239,love,poppy,{name} retired from being a {attribute},poppy retired from being a love,FL
3990,240,love,azalea,{name} is a {attribute},azalea is a love,FL
3991,241,love,azalea,{name} works as a {attribute},azalea works as a love,FL
3992,242,love,azalea,{name} retired from being a {attribute},azalea retired from being a love,FL
3993,243,love,crocus,{name} is a {attribute},crocus is a love,FL
3994,244,love,crocus,{name} works as a {attribute},crocus works as a love,FL
3995,245,love,crocus,{name} retired from being a {attribute},crocus retired from being a love,FL
3996,246,love,iris,{name} is a {attribute},iris is a love,FL
3997,247,love,iris,{name} works as a {attribute},iris works as a love,FL
3998,248,love,iris,{name} retired from being a {attribute},iris retired from being a love,FL
3999,249,love,orchid,{name} is a {attribute},orchid is a love,FL
4000,250,love,orchid,{name} works as a {attribute},orchid works as a love,FL
4001,251,love,orchid,{name} retired from being a {attribute},orchid retired from being a love,FL
4002,252,love,rose,{name} is a {attribute},rose is a love,FL
4003,253,love,rose,{name} works as a {attribute},rose works as a love,FL
4004,254,love,rose,{name} retired from being a {attribute},rose retired from being a love,FL
4005,255,love,bluebell,{name} is a {attribute},bluebell is a love,FL
4006,256,love,bluebell,{name} works as a {attribute},bluebell works as a love,FL
4007,257,love,bluebell,{name} retired from being a {attribute},bluebell retired from being a love,FL
4008,258,love,daffodil,{name} is a {attribute},daffodil is a love,FL
4009,259,love,daffodil,{name} works as a {attribute},daffodil works as a love,FL
4010,260,love,daffodil,{name} retired from being a {attribute},daffodil retired from being a love,FL
4011,261,love,lilac,{name} is a {attribute},lilac is a love,FL
4012,262,love,lilac,{name} works as a {attribute},lilac works as a love,FL
4013,263,love,lilac,{name} retired from being a {attribute},lilac retired from being a love,FL
4014,264,love,pansy,{name} is a {attribute},pansy is a love,FL
4015,265,love,pansy,{name} works as a {attribute},pansy works as a love,FL
4016,266,love,pansy,{name} retired from being a {attribute},pansy retired from being a love,FL
4017,267,love,tulip,{name} is a {attribute},tulip is a love,FL
4018,268,love,tulip,{name} works as a {attribute},tulip works as a love,FL
4019,269,love,tulip,{name} retired from being a {attribute},tulip retired from being a love,FL
4020,270,love,buttercup,{name} is a {attribute},buttercup is a love,FL
4021,271,love,buttercup,{name} works as a {attribute},buttercup works as a love,FL
4022,272,love,buttercup,{name} retired from being a {attribute},buttercup retired from being a love,FL
4023,273,love,daisy,{name} is a {attribute},daisy is a love,FL
4024,274,love,daisy,{name} works as a {attribute},daisy works as a love,FL
4025,275,love,daisy,{name} retired from being a {attribute},daisy retired from being a love,FL
4026,276,love,lily,{name} is a {attribute},lily is a love,FL
4027,277,love,lily,{name} works as a {attribute},lily works as a love,FL
4028,278,love,lily,{name} retired from being a {attribute},lily retired from being a love,FL
4029,279,love,peony,{name} is a {attribute},peony is a love,FL
4030,280,love,peony,{name} works as a {attribute},peony works as a love,FL
4031,281,love,peony,{name} retired from being a {attribute},peony retired from being a love,FL
4032,282,love,violet,{name} is a {attribute},violet is a love,FL
4033,283,love,violet,{name} works as a {attribute},violet works as a love,FL
4034,284,love,violet,{name} retired from being a {attribute},violet retired from being a love,FL
4035,285,love,carnation,{name} is a {attribute},carnation is a love,FL
4036,286,love,carnation,{name} works as a {attribute},carnation works as a love,FL
4037,287,love,carnation,{name} retired from being a {attribute},carnation retired from being a love,FL
4038,288,love,gladiola,{name} is a {attribute},gladiola is a love,FL
4039,289,love,gladiola,{name} works as a {attribute},gladiola works as a love,FL
4040,290,love,gladiola,{name} retired from being a {attribute},gladiola retired from being a love,FL
4041,291,love,magnolia,{name} is a {attribute},magnolia is a love,FL
4042,292,love,magnolia,{name} works as a {attribute},magnolia works as a love,FL
4043,293,love,magnolia,{name} retired from being a {attribute},magnolia retired from being a love,FL
4044,294,love,petunia,{name} is a {attribute},petunia is a love,FL
4045,295,love,petunia,{name} works as a {attribute},petunia works as a love,FL
4046,296,love,petunia,{name} retired from being a {attribute},petunia retired from being a love,FL
4047,297,love,zinnia,{name} is a {attribute},zinnia is a love,FL
